"","TransactionID","ClassDesc","DeptDesc","Brand","Units"
"5949356",-1100956451,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5950656",-1104375885,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5950848",-1101020894,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5951918",-1101059903,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5952739",-1101020751,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5953417",-1104383342,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5954896",-1104375411,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5955746",-1104375766,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5956358",-1104330202,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5957054",-1104375459,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5957450",-1098820018,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5958034",-1104345305,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5961427",-1104410232,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5961760",-1104461789,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5962158",-1100978081,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5962943",-1104461885,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5963333",-1104460982,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5965047",-1100990211,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5966494",-1100990539,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"5967221",-1098819891,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"5970298",-1100990177,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5972097",-1101010906,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5972869",-1101004233,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5973083",-1104462064,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5973494",-1101007534,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5976865",-1104443099,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5976932",-1104460042,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5977211",-1104460137,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5977287",-1104291933,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5978231",-1104461796,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5978254",-1104285237,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5978502",-1101067250,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5981183",-1101010894,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5981867",-1104293786,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5982182",-1104292330,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"5983080",-1104287084,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5984578",-1104286822,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5985610",-1104291809,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",5
"5985668",-1101076591,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"5986844",-1104286440,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5987251",-1101062852,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5989184",-1104345804,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5991193",-1101066268,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5991198",-1101067240,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5992055",-1100976223,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5994508",-1104283061,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"5996038",-1104340974,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5996698",-1104334945,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5996747",-1100993935,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5996758",-1100998545,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5997546",-1104439215,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"5998530",-1104471891,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6000007",-1100976310,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6000242",-1100993655,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6000725",-1104340884,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6001070",-1104340923,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6001078",-1104390253,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6001080",-1104390472,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6002735",-1104473013,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6003941",-1100966519,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6004391",-1104407793,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6004506",-1104439057,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6005855",-1104390312,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6006037",-1101004599,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6006168",-1100998813,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6006979",-1104355869,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6007967",-1100993657,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6009088",-1104446934,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6009684",-1104335429,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6010020",-1104420364,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6010262",-1101049937,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6010463",-1104420399,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"6012969",-1104473020,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6014337",-1104420412,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6014660",-1100999208,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6015702",-1100966666,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"6015928",-1101049560,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6017092",-1104436312,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6017265",-1104428387,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6018362",-1101049050,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6019264",-1104467618,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6019688",-1100975767,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6020270",-1104436046,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"6020989",-1101049799,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6021894",-1104429133,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6022026",-1104420829,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6023549",-1100999185,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6023577",-1101064977,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6026005",-1100993607,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6026933",-1101049464,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6028804",-1104472974,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6029538",-1100999256,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6030221",-1101056867,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6030535",-1101058213,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6030590",-1104421028,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6030698",-1100993726,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6030763",-1101016038,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6030954",-1101049087,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6031086",-1101089897,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6031594",-1100993715,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6031956",-1101089434,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6032597",-1101087353,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6033745",-1101064323,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6034402",-1101089991,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6035289",-1101089071,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6035550",-1101098212,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6035559",-1101064405,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6035575",-1101064649,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6035940",-1101098189,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6036006",-1101088336,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6036530",-1101089882,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6036610",-1101065128,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6037911",-1101089209,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6038398",-1101089257,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6039409",-1100897472,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6039911",-1100897855,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6039959",-1100907766,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6040760",-1100898174,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6040857",-1100881727,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6040997",-1100897630,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6041009",-1100897519,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6041545",-1100897650,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6041752",-1100897429,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6042230",-1100897444,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6042498",-1100898189,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6043677",-1100907412,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6043755",-1100928220,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6044368",-1100928504,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6044712",-1100907505,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6044880",-1100907765,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6045898",-1100928470,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6045915",-1104056701,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046148",-1100928506,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046336",-1100943583,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046518",-1100928543,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046576",-1100928221,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046602",-1100928216,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6046659",-1100943488,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6048039",-1104061653,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6050427",-1104075185,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6052410",-1104061587,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6052637",-1104084547,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6054163",-1104087170,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6055224",-1104128532,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6057883",-1104116313,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",6
"6059929",-1104147696,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6060033",-1104106682,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6060338",-1104192732,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6061322",-1104209123,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6061886",-1104155690,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6061893",-1104155945,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6062091",-1104152382,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6062092",-1104152684,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6063190",-1104217475,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6065813",-1104220334,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6065817",-1104220239,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6066396",-1104192324,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6066968",-1104227938,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6067031",-1104218449,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6067240",-1104218452,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6067600",-1104247053,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6067623",-1104192940,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6068381",-1104235922,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6069474",-1098833693,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6069667",-1104128685,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6069807",-1104218338,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6070662",-1104195267,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6071973",-1104272184,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6073298",-1104271168,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6073766",-1104271242,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6074093",-1104191487,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6075055",-1104272609,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6075262",-1104221428,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6076360",-1104235872,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6076901",-1104272859,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6077178",-1104229016,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6077634",-1104236699,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6077741",-1104271005,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6078596",-1100851775,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6079437",-1098833744,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6080404",-1098833742,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6082068",-1104273607,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6083155",-1104228585,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6083885",-1104272339,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6083940",-1104244525,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6085208",-1104273031,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6085790",-1098833659,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6086495",-1104273564,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6086569",-1098833542,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6086628",-1100851680,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6086982",-1100851759,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6088367",-1100852048,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6088704",-1098833743,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",-1
"6088900",-1098833780,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6089143",-1100851629,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6090043",-1100851625,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6090403",-1104241398,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6090688",-1100851783,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6090709",-1100851725,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6090788",-1100851975,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"6090807",-1100851852,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6090871",-1104272858,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6092149",-1100851896,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6092977",-1100851491,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6093657",-1100851761,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6093709",-1100851857,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6094432",-1104266673,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6094809",-1104105337,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6095314",-1104089856,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6096885",-1104105721,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6097612",-1104094580,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6097693",-1104110519,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6097917",-1104090407,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6098085",-1104091916,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6098410",-1104091924,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6100526",-1104104349,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6100793",-1104089868,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6105285",-1104151782,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6105793",-1104162201,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6106030",-1104146917,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6106595",-1104147317,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6107413",-1104119393,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6107566",-1104147511,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6108895",-1104166463,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6110120",-1104151350,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6110153",-1104179142,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6110214",-1104162898,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6110925",-1104166532,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6112558",-1104166890,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6113812",-1104187419,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6114993",-1104166761,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6115201",-1104215538,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6116952",-1104151343,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6117057",-1104166934,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6117064",-1104167988,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6117257",-1104166398,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6117698",-1104119942,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6117816",-1104167841,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6118246",-1104150813,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6121473",-1104178811,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6121582",-1104197340,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6121717",-1104149552,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6122235",-1104167004,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6123858",-1104168062,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6124008",-1104178771,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6124232",-1104294263,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6124460",-1104335855,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6124552",-1104294494,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6125184",-1104327034,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6125260",-1104326472,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6125322",-1104315547,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6125338",-1104295124,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6126147",-1104333664,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6126695",-1104327215,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6126862",-1104316927,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6127838",-1104315149,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"6127968",-1104317583,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6128624",-1104327447,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6129058",-1104326927,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6129073",-1104328098,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6130850",-1104328832,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6131121",-1104326544,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6131291",-1104335133,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6131605",-1104326669,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6132207",-1104326868,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6132235",-1104327572,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6132525",-1104328717,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6132854",-1104327974,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6133014",-1104335084,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6133395",-1104328700,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6134584",-1104327989,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6134780",-1104335134,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6136043",-1100909165,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6138043",-1100897685,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6139076",-1104237775,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6141489",-1104269761,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6142782",-1104220517,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6144250",-1104251045,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6145317",-1104249363,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6147680",-1104226506,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6149183",-1104256689,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6150524",-1104167112,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6151908",-1104212180,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"6154608",-1104262976,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6155724",-1104239430,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"6155992",-1104256631,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
